Country,Indicator,Region,Subregion,Unit,Year,Clear,Female Firearm chart,Female Firearms,Female Other  ,Female Other chart ,Female Sharp,Female Sharp chart,Female Unknown,Female Unknown chart ,Male Firearms,Male Firearms chart,Male Other ,Male Other chart ,Male Sharp,Male Sharp chart,Male Unknown,Male Unknown chart ,Number of Records,Onlyrates,rate,Round rate and count
Saint Vincent and the Grenadines,Homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,12,12
Trinidad and Tobago,Homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,292,292
United States Virgin Islands,Homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,43,43
Aruba,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Bahamas,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,6,6
Barbados,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,6,6
Cuba,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,115,115
Dominican Republic,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,254,254
Grenada,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,4,4
Jamaica,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,103,103
Montserrat,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,0,0
Puerto Rico,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,26,26
Saint Lucia,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,6,6
Trinidad and Tobago,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,31,31
United States Virgin Islands,Homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,2,2
Aruba,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Bahamas,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,12,12
Barbados,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,9,9
Cuba,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,453,453
Dominican Republic,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,556,556
Grenada,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,10,10
Jamaica,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,220,220
Montserrat,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Puerto Rico,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,15,15
Saint Lucia,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,7,7
Saint Vincent and the Grenadines,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,3,3
Trinidad and Tobago,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,54,54
United States Virgin Islands,Homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,6,6
Aruba,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,0,0
Bahamas,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,6,6
Barbados,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Cuba,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,23,23
Dominican Republic,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,0,0
Grenada,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,0,0
Jamaica,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,3,3
Montserrat,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,0,0
Puerto Rico,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,58,58
Saint Lucia,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,4,4
Trinidad and Tobago,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,3,3
United States Virgin Islands,Homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Aruba,Male homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,2,2
Bahamas,Male homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,82,82
Barbados,Male homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,7,7
Cuba,Male homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,26,26
Dominican Republic,Male homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,"1,387","1,387"
Jamaica,Male homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,707,707
Puerto Rico,Male homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,849,849
Saint Lucia,Male homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,21,21
Trinidad and Tobago,Male homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,281,281
United States Virgin Islands,Male homicide by Firearms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,42,42
Aruba,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,0,0
Bahamas,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,4,4
Barbados,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,5,5
Cuba,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,84,84
Dominican Republic,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,190,190
Grenada,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,2,2
Jamaica,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,81,81
Puerto Rico,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,18,18
Saint Lucia,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,2,2
Trinidad and Tobago,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,15,15
United States Virgin Islands,Male homicide by Other Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,2,2
Aruba,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Bahamas,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,9,9
Barbados,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,8,8
Cuba,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,353,353
Dominican Republic,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,490,490
Grenada,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,7,7
Jamaica,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,178,178
Montserrat,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,0,0
Puerto Rico,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,13,13
Saint Lucia,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,6,6
Trinidad and Tobago,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,36,36
United States Virgin Islands,Male homicide by Sharp Objects,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,5,5
Bahamas,Male homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,5,5
Barbados,Male homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Cuba,Male homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,20,20
Jamaica,Male homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,3,3
Puerto Rico,Male homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,38,38
Saint Lucia,Male homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,3,3
Trinidad and Tobago,Male homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,3,3
United States Virgin Islands,Male homicide by Unknown Mechanisms,Americas,Caribbean,Count,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Aruba,Male homicide rate by Firearms,Americas,Caribbean,Rate,2012,0,,,,,,,,,4.1,,,,,,,,1,,4.1,4.1
Bahamas,Male homicide rate by Firearms,Americas,Caribbean,Rate,2012,0,,,,,,,,,45.1,,,,,,,,1,,45.1,45.1
Barbados,Male homicide rate by Firearms,Americas,Caribbean,Rate,2012,0,,,,,,,,,5,,,,,,,,1,,5,5
Cuba,Male homicide rate by Firearms,Americas,Caribbean,Rate,2012,0,,,,,,,,,0.5,,,,,,,,1,,0.5,0.5
Dominican Republic,Male homicide rate by Firearms,Americas,Caribbean,Rate,2012,0,,,,,,,,,27.4,,,,,,,,1,,27.4,27.4
Jamaica,Male homicide rate by Firearms,Americas,Caribbean,Rate,2012,0,,,,,,,,,50.1,,,,,,,,1,,50.1,50.1
Puerto Rico,Male homicide rate by Firearms,Americas,Caribbean,Rate,2012,0,,,,,,,,,47.8,,,,,,,,1,,47.8,47.8
Saint Lucia,Male homicide rate by Firearms,Americas,Caribbean,Rate,2012,0,,,,,,,,,24.6,,,,,,,,1,,24.6,24.6
Trinidad and Tobago,Male homicide rate by Firearms,Americas,Caribbean,Rate,2012,0,,,,,,,,,42.4,,,,,,,,1,,42.4,42.4
United States Virgin Islands,Male homicide rate by Firearms,Americas,Caribbean,Rate,2012,0,,,,,,,,,83.3,,,,,,,,1,,83.3,83.3
Aruba,Male homicide rate by Other Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,0,,,,,,1,,0,0
Bahamas,Male homicide rate by Other Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,2.2,,,,,,1,,2.2,2.2
Barbados,Male homicide rate by Other Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,3.5,,,,,,1,,3.5,3.5
Cuba,Male homicide rate by Other Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,1.5,,,,,,1,,1.5,1.5
Dominican Republic,Male homicide rate by Other Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,3.8,,,,,,1,,3.8,3.8
Grenada,Male homicide rate by Other Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,3.8,,,,,,1,,3.8,3.8
Jamaica,Male homicide rate by Other Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,5.8,,,,,,1,,5.8,5.8
Puerto Rico,Male homicide rate by Other Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,1,,,,,,1,,1,1
Saint Lucia,Male homicide rate by Other Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,2.5,,,,,,1,,2.5,2.5
Trinidad and Tobago,Male homicide rate by Other Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,2.3,,,,,,1,,2.3,2.3
United States Virgin Islands,Male homicide rate by Other Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,4,,,,,,1,,4,4
Aruba,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,2,,,,1,,2,2
Bahamas,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,4.9,,,,1,,4.9,4.9
Barbados,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,5.7,,,,1,,5.7,5.7
Cuba,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,6.2,,,,1,,6.2,6.2
Dominican Republic,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,9.7,,,,1,,9.7,9.7
Grenada,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,13.3,,,,1,,13.3,13.3
Jamaica,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,12.6,,,,1,,12.6,12.6
Puerto Rico,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,0.7,,,,1,,0.7,0.7
Saint Lucia,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,7.4,,,,1,,7.4,7.4
Trinidad and Tobago,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,5.4,,,,1,,5.4,5.4
United States Virgin Islands,Male homicide rate by Sharp Objects,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,9.9,,,,1,,9.9,9.9
Bahamas,Male homicide rate by Unknown Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,2.7,2.7,1,,2.7,2.7
Barbados,Male homicide rate by Unknown Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,0.7,0.7,1,,0.7,0.7
Cuba,Male homicide rate by Unknown Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,0.4,0.4,1,,0.4,0.4
Jamaica,Male homicide rate by Unknown Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,0.2,0.2,1,,0.2,0.2
Puerto Rico,Male homicide rate by Unknown Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,2.1,2.1,1,,2.1,2.1
Saint Lucia,Male homicide rate by Unknown Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,3.7,3.7,1,,3.7,3.7
Trinidad and Tobago,Male homicide rate by Unknown Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,0.5,0.5,1,,0.5,0.5
United States Virgin Islands,Male homicide rate by Unknown Mechanisms,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,2,2,1,,2,2
Aruba,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Bahamas,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,1.6,1.6
Barbados,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,2,2
Cuba,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Dominican Republic,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,2.5,2.5
Grenada,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,3.8,3.8
Jamaica,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,3.6,3.6
Montserrat,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,0,0
Puerto Rico,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,0.7,0.7
Saint Lucia,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,3.6,3.6
Trinidad and Tobago,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,2.3,2.3
United States Virgin Islands,Other Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,1.9,1.9
Aruba,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Bahamas,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,3.2,3.2
Barbados,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,3.1,3.1
Cuba,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,4,4
Dominican Republic,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,5.5,5.5
Grenada,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,9.5,9.5
Jamaica,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,7.7,7.7
Montserrat,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,19.9,19.9
Puerto Rico,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,0.4,0.4
Saint Lucia,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,4.2,4.2
Saint Vincent and the Grenadines,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,2.7,2.7
Trinidad and Tobago,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,4,4
United States Virgin Islands,Sharp Objects rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,,5.7,5.7
Aruba,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,0,0,0
Bahamas,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,1,,,,,,,,,,,,,,,,,1,1.6,1.6,1.6
Barbados,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,1,,,,,,,,,,,,,,,,,1,0.3,0.3,0.3
Cuba,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,1,,,,,,,,,,,,,,,,,1,0.2,0.2,0.2
Dominican Republic,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,0,0,0
Grenada,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,0,0,0
Jamaica,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,1,,,,,,,,,,,,,,,,,1,0.1,0.1,0.1
Montserrat,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,0,,,,,,,,,,,,,,,,,1,0,0,0
Puerto Rico,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,1,,,,,,,,,,,,,,,,,1,1.6,1.6,1.6
Saint Lucia,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,1,,,,,,,,,,,,,,,,,1,2.4,2.4,2.4
Trinidad and Tobago,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,1,,,,,,,,,,,,,,,,,1,0.2,0.2,0.2
United States Virgin Islands,Unknown Mechanism rate,Americas,Caribbean,Rate,2012,1,,,,,,,,,,,,,,,,,1,0.9,0.9,0.9
Costa Rica,Female Homicide by Firearms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,21,21
El Salvador,Female Homicide by Firearms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,170,170
Guatemala,Female Homicide by Firearms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,394,394
Honduras,Female Homicide by Firearms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,452,452
Mexico,Female Homicide by Firearms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,"1,278","1,278"
Panama,Female Homicide by Firearms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,18,18
Costa Rica,Female Homicide by Other Mechanisms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,22,22
El Salvador,Female Homicide by Other Mechanisms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,56,56
Guatemala,Female Homicide by Other Mechanisms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,63,63
Honduras,Female Homicide by Other Mechanisms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,60,60
Mexico,Female Homicide by Other Mechanisms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,608,608
Panama,Female Homicide by Other Mechanisms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,7,7
Costa Rica,Female Homicide by Sharp Objects,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,7,7
El Salvador,Female Homicide by Sharp Objects,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,82,82
Guatemala,Female Homicide by Sharp Objects,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,94,94
Honduras,Female Homicide by Sharp Objects,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,94,94
Mexico,Female Homicide by Sharp Objects,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,448,448
Panama,Female Homicide by Sharp Objects,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,6,6
El Salvador,Female Homicide by Unknown Mechanisms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,14,14
Guatemala,Female Homicide by Unknown Mechanisms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,30,30
Mexico,Female Homicide by Unknown Mechanisms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,454,454
Panama,Female Homicide by Unknown Mechanisms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,3,3
Costa Rica,Female Homicide rate by Firearms,Americas,Central America,Rate,2012,0,,0.9,,,,,,,,,,,,,,,1,,0.9,0.9
El Salvador,Female Homicide rate by Firearms,Americas,Central America,Rate,2012,0,,5.2,,,,,,,,,,,,,,,1,,5.2,5.2
Guatemala,Female Homicide rate by Firearms,Americas,Central America,Rate,2012,0,,5.1,,,,,,,,,,,,,,,1,,5.1,5.1
Honduras,Female Homicide rate by Firearms,Americas,Central America,Rate,2012,0,,10.6,,,,,,,,,,,,,,,1,,10.6,10.6
Mexico,Female Homicide rate by Firearms,Americas,Central America,Rate,2012,0,,2.1,,,,,,,,,,,,,,,1,,2.1,2.1
Panama,Female Homicide rate by Firearms,Americas,Central America,Rate,2012,0,,1,,,,,,,,,,,,,,,1,,1,1
Costa Rica,Female Homicide rate by Other Mechanisms,Americas,Central America,Rate,2012,0,,,0.9,,,,,,,,,,,,,,1,,0.9,0.9
El Salvador,Female Homicide rate by Other Mechanisms,Americas,Central America,Rate,2012,0,,,1.7,,,,,,,,,,,,,,1,,1.7,1.7
Guatemala,Female Homicide rate by Other Mechanisms,Americas,Central America,Rate,2012,0,,,0.8,,,,,,,,,,,,,,1,,0.8,0.8
Honduras,Female Homicide rate by Other Mechanisms,Americas,Central America,Rate,2012,0,,,1.4,,,,,,,,,,,,,,1,,1.4,1.4
Mexico,Female Homicide rate by Other Mechanisms,Americas,Central America,Rate,2012,0,,,1,,,,,,,,,,,,,,1,,1,1
Panama,Female Homicide rate by Other Mechanisms,Americas,Central America,Rate,2012,0,,,0.4,,,,,,,,,,,,,,1,,0.4,0.4
Costa Rica,Female Homicide rate by Sharp Objects,Americas,Central America,Rate,2012,0,,,,,0.3,,,,,,,,,,,,1,,0.3,0.3
El Salvador,Female Homicide rate by Sharp Objects,Americas,Central America,Rate,2012,0,,,,,2.5,,,,,,,,,,,,1,,2.5,2.5
Guatemala,Female Homicide rate by Sharp Objects,Americas,Central America,Rate,2012,0,,,,,1.2,,,,,,,,,,,,1,,1.2,1.2
Honduras,Female Homicide rate by Sharp Objects,Americas,Central America,Rate,2012,0,,,,,2.2,,,,,,,,,,,,1,,2.2,2.2
Mexico,Female Homicide rate by Sharp Objects,Americas,Central America,Rate,2012,0,,,,,0.7,,,,,,,,,,,,1,,0.7,0.7
Panama,Female Homicide rate by Sharp Objects,Americas,Central America,Rate,2012,0,,,,,0.3,,,,,,,,,,,,1,,0.3,0.3
El Salvador,Female Homicide rate by Unknown Mechanisms,Americas,Central America,Rate,2012,0,,,,,,,0.4,0.4,,,,,,,,,1,,0.4,0.4
Guatemala,Female Homicide rate by Unknown Mechanisms,Americas,Central America,Rate,2012,0,,,,,,,0.4,0.4,,,,,,,,,1,,0.4,0.4
Mexico,Female Homicide rate by Unknown Mechanisms,Americas,Central America,Rate,2012,0,,,,,,,0.7,0.7,,,,,,,,,1,,0.7,0.7
Panama,Female Homicide rate by Unknown Mechanisms,Americas,Central America,Rate,2012,0,,,,,,,0.2,0.2,,,,,,,,,1,,0.2,0.2
Belize,Female homicide by Firearms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,8,8
Belize,Female homicide by Other Mechanisms,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Belize,Female homicide by Sharp Objects,Americas,Central America,Count,2012,0,,,,,,,,,,,,,,,,,1,,1,1
Belize,Female homicide rate by Firearms,Americas,Central America,Rate,2012,0,,4.7,,,,,,,,,,,,,,,1,,4.7,4.7
Belize,Female homicide rate by Other Mechanisms,Americas,Central America,Rate,2012,0,,,0.7,,,,,,,,,,,,,,1,,0.7,0.7
Belize,Female homicide rate by Sharp Objects,Americas,Central America,Rate,2012,0,,,,,0.7,,,,,,,,,,,,1,,0.7,0.7
Belize,Firearms rate,Americas,Central America,Rate,2012,0,,,,,,,,,,,,,,,,,1,,29.6,29.6
Costa Rica,Firearms rate,Americas,Central America,Rate,2012,0,,,,,,,,,,,,,,,,,1,,5.6,5.6
El Salvador,Firearms rate,Americas,Central America,Rate,2012,0,,,,,,,,,,,,,,,,,1,,25.8,25.8
Guatemala,Firearms rate,Americas,Central America,Rate,2012,0,,,,,,,,,,,,,,,,,1,,26.6,26.6
Honduras,Firearms rate,Americas,Central America,Rate,2012,0,,,,,,,,,,,,,,,,,1,,70.3,70.3
